# scene_asset_ref.txt - 场景资产源引用清单
# 由 merge_new_assets.py 自动生成, 更新时间: 2026-09-22 15:39:44
# 格式: 资产路径 | 类别 | 尺寸 | 调整建议

# 1. 地面/地形 (ground) - 共 24 个

/Game/PolyHaven/Celandine/Celandine_1k.Celandine_1k | 地面/地形 | 223.9 x 30.7 x 18.6 | 可直接使用
/Game/heliport/heliport_helipad_air_base_helicopter/StaticMeshes/Object_8.Object_8 | 停机坪 | 161651.6 x 6498.5 x 161018.8 | Z+80826(原点居中)
/Game/heliport/heliport_helipad_air_base_helicopter/StaticMeshes/Object_9.Object_9 | 停机坪 | 142626.3 x 1706.2 x 141925.4 | Z+71314(原点居中)
/Game/MapForgeTest/GB_Test_01_Heliport.GB_Test_01_Heliport | 停机坪 | World | -
/Game/MapForgeTest/GB_Test_01_Heliport_v2.GB_Test_01_Heliport_v2 | 停机坪 | World | -
/Game/heliport/heliport_helipad_air_base_helicopter/Materials/Disc_1.Disc_1 | 停机坪 | MaterialInstanceConstant | -
/Game/heliport/heliport_helipad_air_base_helicopter/Materials/PELEH_1.PELEH_1 | 停机坪 | MaterialInstanceConstant | -
/Game/heliport/heliport_helipad_air_base_helicopter/Materials/badan_1.badan_1 | 停机坪 | MaterialInstanceConstant | -
/Game/heliport/heliport_helipad_air_base_helicopter/Materials/biroon_1.biroon_1 | 停机坪 | MaterialInstanceConstant | -
/Game/heliport/heliport_helipad_air_base_helicopter/Materials/kenar_peleh_1.kenar_peleh_1 | 停机坪 | MaterialInstanceConstant | -
/Game/heliport/heliport_helipad_air_base_helicopter/Materials/lamp_1.lamp_1 | 停机坪 | MaterialInstanceConstant | -
/Game/heliport/heliport_helipad_air_base_helicopter/Materials/paye_toori_1.paye_toori_1 | 停机坪 | MaterialInstanceConstant | -
/Game/heliport/heliport_helipad_air_base_helicopter/Materials/sim_1.sim_1 | 停机坪 | MaterialInstanceConstant | -
/Game/heliport/heliport_helipad_air_base_helicopter/Materials/toori_1.toori_1 | 停机坪 | MaterialInstanceConstant | -
/Game/heliport/heliport_helipad_air_base_helicopter/Materials/zard_1.zard_1 | 停机坪 | MaterialInstanceConstant | -
/Game/heliport/heliport_helipad_air_base_helicopter/SceneImport_heliport_helipad_air_base_helicopter.SceneImport_heliport_helipad_air_base_helicopter | 停机坪 | InterchangeSceneImportAsset | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_0.heliport_helipad_air_base_helicopter_texture_0 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_1.heliport_helipad_air_base_helicopter_texture_1 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_10.heliport_helipad_air_base_helicopter_texture_10 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_11.heliport_helipad_air_base_helicopter_texture_11 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_12.heliport_helipad_air_base_helicopter_texture_12 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_13.heliport_helipad_air_base_helicopter_texture_13 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_14.heliport_helipad_air_base_helicopter_texture_14 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_15.heliport_helipad_air_base_helicopter_texture_15 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_16.heliport_helipad_air_base_helicopter_texture_16 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_17.heliport_helipad_air_base_helicopter_texture_17 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_18.heliport_helipad_air_base_helicopter_texture_18 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_19.heliport_helipad_air_base_helicopter_texture_19 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_2.heliport_helipad_air_base_helicopter_texture_2 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_20.heliport_helipad_air_base_helicopter_texture_20 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_21.heliport_helipad_air_base_helicopter_texture_21 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_22.heliport_helipad_air_base_helicopter_texture_22 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_23.heliport_helipad_air_base_helicopter_texture_23 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_3.heliport_helipad_air_base_helicopter_texture_3 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_4.heliport_helipad_air_base_helicopter_texture_4 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_5.heliport_helipad_air_base_helicopter_texture_5 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_6.heliport_helipad_air_base_helicopter_texture_6 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_7.heliport_helipad_air_base_helicopter_texture_7 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_8.heliport_helipad_air_base_helicopter_texture_8 | 停机坪 | Texture2D | -
/Game/heliport/heliport_helipad_air_base_helicopter/Textures/heliport_helipad_air_base_helicopter_texture_9.heliport_helipad_air_base_helicopter_texture_9 | 停机坪 | Texture2D | -

# 6. 通信塔 (communication_tower) - 共 35 个

/Game/CommunicationTower/sci-fi_communication_tower/StaticMeshes/Object_0.Object_0 | 通信塔 | 207.2 x 207.2 x 120.8 | 可直接使用
/Game/CommunicationTower/sci-fi_communication_tower/StaticMeshes/Object_1.Object_1 | 通信塔 | 39.8 x 40.0 x 13.5 | 缩放x100
/Game/CommunicationTower/sci-fi_communication_tower/StaticMeshes/Object_2.Object_2 | 通信塔 | 50.0 x 50.2 x 5.4 | 可直接使用
/Game/CommunicationTower/sci-fi_communication_tower/StaticMeshes/Object_3.Object_3 | 通信塔 | 208.7 x 216.1 x 279.4 | 可直接使用
/Game/CommunicationTower/sci-fi_communication_tower/StaticMeshes/Object_4.Object_4 | 通信塔 | 178.2 x 178.0 x 275.2 | 可直接使用
/Game/CommunicationTower/sci-fi_communication_tower/StaticMeshes/Object_5.Object_5 | 通信塔 | 143.5 x 121.6 x 51.7 | 可直接使用
/Game/CommunicationTower/sci-fi_communication_tower/StaticMeshes/Object_6.Object_6 | 通信塔 | 54.9 x 55.2 x 244.2 | 检查朝向(竖立)
/Game/CommunicationTower/sci-fi_communication_tower/StaticMeshes/Object_7.Object_7 | 通信塔 | 204.2 x 203.9 x 252.2 | 可直接使用
/Game/CommunicationTower/sci-fi_communication_tower/StaticMeshes/Object_8.Object_8 | 通信塔 | 80.5 x 79.8 x 0.5 | 可直接使用
/Game/CommunicationTower/sci-fi_communication_tower/StaticMeshes/Object_9.Object_9 | 通信塔 | 149.7 x 150.5 x 257.9 | 可直接使用
/Game/CommunicationTower/telecommunication_tower_low-poly_free/StaticMeshes/Object_0.Object_0 | 通信塔 | 265.2 x 267.1 x 1534.3 | 检查朝向(竖立)
/Game/CommunicationTower/telecommunication_tower_low-poly_free/StaticMeshes/Object_1.Object_1 | 通信塔 | 265.2 x 267.1 x 1534.3 | 检查朝向(竖立)
/Game/CommunicationTower/telecommunication_tower_low-poly_free/StaticMeshes/Object_2.Object_2 | 通信塔 | 265.2 x 267.1 x 1537.9 | 检查朝向(竖立)
/Game/CommunicationTower/telecommunication_tower_low-poly_free/StaticMeshes/Object_3.Object_3 | 通信塔 | 404.5 x 404.5 x 2058.4 | 检查朝向(竖立)
/Game/CommunicationTower/telecommunication_tower_low-poly_free/StaticMeshes/Object_4.Object_4 | 通信塔 | 404.5 x 404.5 x 2058.4 | 检查朝向(竖立)
/Game/CommunicationTower/telecommunication_tower_low-poly_free/StaticMeshes/Object_5.Object_5 | 通信塔 | 404.5 x 404.5 x 2058.4 | 检查朝向(竖立)
/Game/CommunicationTower/sci-fi_communication_tower/Materials/Advanced_Hologram_Screen_Glass.Advanced_Hologram_Screen_Glass | 通信塔 | MaterialInstanceConstant | -
/Game/CommunicationTower/sci-fi_communication_tower/Materials/Advanced_Hologram_Screen_Glass_Red.Advanced_Hologram_Screen_Glass_Red | 通信塔 | MaterialInstanceConstant | -
/Game/CommunicationTower/sci-fi_communication_tower/Materials/Advanced_Hologram_Screen_Green.Advanced_Hologram_Screen_Green | 通信塔 | MaterialInstanceConstant | -
/Game/CommunicationTower/sci-fi_communication_tower/Materials/Blue_Car_Paint.Blue_Car_Paint | 通信塔 | MaterialInstanceConstant | -
/Game/CommunicationTower/sci-fi_communication_tower/Materials/Pointiness_Metal.Pointiness_Metal | 通信塔 | MaterialInstanceConstant | -
/Game/CommunicationTower/sci-fi_communication_tower/Materials/Sandblasted_black_metal.Sandblasted_black_metal | 通信塔 | MaterialInstanceConstant | -
/Game/CommunicationTower/sci-fi_communication_tower/Materials/Sparkle_Metal_blue.Sparkle_Metal_blue | 通信塔 | MaterialInstanceConstant | -
/Game/CommunicationTower/sci-fi_communication_tower/Materials/Sparkle_Metal_green.Sparkle_Metal_green | 通信塔 | MaterialInstanceConstant | -
/Game/CommunicationTower/sci-fi_communication_tower/Materials/screen_001.screen_001 | 通信塔 | MaterialInstanceConstant | -
/Game/CommunicationTower/sci-fi_communication_tower/SceneImport_sci-fi_communication_tower.SceneImport_sci-fi_communication_tower | 通信塔 | InterchangeSceneImportAsset | -
/Game/CommunicationTower/sci-fi_communication_tower/Textures/sci-fi_communication_tower_texture_0.sci-fi_communication_tower_texture_0 | 通信塔 | Texture2D | -
/Game/CommunicationTower/sci-fi_communication_tower/Textures/sci-fi_communication_tower_texture_1.sci-fi_communication_tower_texture_1 | 通信塔 | Texture2D | -
/Game/CommunicationTower/sci-fi_communication_tower/Textures/sci-fi_communication_tower_texture_2.sci-fi_communication_tower_texture_2 | 通信塔 | Texture2D | -
/Game/CommunicationTower/telecommunication_tower_low-poly_free/Materials/Radio.Radio | 通信塔 | MaterialInstanceConstant | -
/Game/CommunicationTower/telecommunication_tower_low-poly_free/SceneImport_telecommunication_tower_low-poly_free.SceneImport_telecommunication_tower_low-poly_free | 通信塔 | InterchangeSceneImportAsset | -
/Game/CommunicationTower/telecommunication_tower_low-poly_free/Textures/telecommunication_tower_low-poly_free_texture_0.telecommunication_tower_low-poly_free_texture_0 | 通信塔 | Texture2D | -
/Game/CommunicationTower/telecommunication_tower_low-poly_free/Textures/telecommunication_tower_low-poly_free_texture_1.telecommunication_tower_low-poly_free_texture_1 | 通信塔 | Texture2D | -
/Game/CommunicationTower/telecommunication_tower_low-poly_free/Textures/telecommunication_tower_low-poly_free_texture_2.telecommunication_tower_low-poly_free_texture_2 | 通信塔 | Texture2D | -
/Game/MapForgeTest/GB_Test_07_CommTower.GB_Test_07_CommTower | 通信塔 | World | -

# 7. 高压电塔 (high_voltage_tower) - 共 26 个

/Game/HighVoltageTower/high_voltage_tower_wired/StaticMeshes/Object_0.Object_0 | 高压电塔 | 991.9 x 183.5 x 7745.3 | 检查朝向(竖立); Z+3872(原点居中)
/Game/HighVoltageTower/high_voltage_tower_wired/StaticMeshes/Object_1.Object_1 | 高压电塔 | 784.8 x 183.9 x 7762.6 | 检查朝向(竖立); Z+3881(原点居中)
/Game/HighVoltageTower/high_voltage_tower_wired/StaticMeshes/Object_10.Object_10 | 高压电塔 | 247.1 x 22.1 x 241.3 | 原点在顶需下移
/Game/HighVoltageTower/high_voltage_tower_wired/StaticMeshes/Object_11.Object_11 | 高压电塔 | 916.0 x 358.7 x 217.4 | 原点在顶需下移
/Game/HighVoltageTower/high_voltage_tower_wired/StaticMeshes/Object_12.Object_12 | 高压电塔 | 812.1 x 21.8 x 208.4 | 原点在顶需下移
/Game/HighVoltageTower/high_voltage_tower_wired/StaticMeshes/Object_13.Object_13 | 高压电塔 | 801.9 x 21.6 x 126.3 | 原点在顶需下移
/Game/HighVoltageTower/high_voltage_tower_wired/StaticMeshes/Object_14.Object_14 | 高压电塔 | 1006.3 x 1624.1 x 248.2 | 原点在顶需下移
/Game/HighVoltageTower/high_voltage_tower_wired/StaticMeshes/Object_15.Object_15 | 高压电塔 | 999.4 x 1305.8 x 289.7 | 原点在顶需下移
/Game/HighVoltageTower/high_voltage_tower_wired/StaticMeshes/Object_16.Object_16 | 高压电塔 | 30.4 x 23.5 x 258.7 | 检查朝向(竖立); 原点在顶需下移
/Game/HighVoltageTower/high_voltage_tower_wired/StaticMeshes/Object_17.Object_17 | 高压电塔 | 29.9 x 23.8 x 288.7 | 检查朝向(竖立); 原点在顶需下移
/Game/HighVoltageTower/high_voltage_tower_wired/StaticMeshes/Object_18.Object_18 | 高压电塔 | 29.8 x 23.4 x 105.0 | 检查朝向(竖立); 原点在顶需下移
/Game/HighVoltageTower/high_voltage_tower_wired/StaticMeshes/Object_19.Object_19 | 高压电塔 | 784.9 x 459.5 x 233.7 | 原点在顶需下移
/Game/HighVoltageTower/high_voltage_tower_wired/StaticMeshes/Object_2.Object_2 | 高压电塔 | 1.2 x 148.3 x 7984.8 | 检查朝向(竖立); Z+3988(原点居中)
/Game/HighVoltageTower/high_voltage_tower_wired/StaticMeshes/Object_3.Object_3 | 高压电塔 | 991.5 x 85.2 x 280.6 | 原点在顶需下移
/Game/HighVoltageTower/high_voltage_tower_wired/StaticMeshes/Object_4.Object_4 | 高压电塔 | 801.2 x 23.4 x 257.7 | 原点在顶需下移
/Game/HighVoltageTower/high_voltage_tower_wired/StaticMeshes/Object_5.Object_5 | 高压电塔 | 917.6 x 360.6 x 250.1 | 原点在顶需下移
/Game/HighVoltageTower/high_voltage_tower_wired/StaticMeshes/Object_6.Object_6 | 高压电塔 | 813.5 x 23.6 x 241.1 | 原点在顶需下移
/Game/HighVoltageTower/high_voltage_tower_wired/StaticMeshes/Object_7.Object_7 | 高压电塔 | 915.3 x 359.8 x 233.1 | 原点在顶需下移
/Game/HighVoltageTower/high_voltage_tower_wired/StaticMeshes/Object_8.Object_8 | 高压电塔 | 247.2 x 21.7 x 240.5 | 原点在顶需下移
/Game/HighVoltageTower/high_voltage_tower_wired/StaticMeshes/Object_9.Object_9 | 高压电塔 | 29.8 x 23.5 x 272.4 | 检查朝向(竖立); 原点在顶需下移
/Game/HighVoltageTower/high_voltage_tower_wired/Materials/Default_material.Default_material | 高压电塔 | MaterialInstanceConstant | -
/Game/HighVoltageTower/high_voltage_tower_wired/Materials/mat-1.mat-1 | 高压电塔 | MaterialInstanceConstant | -
/Game/HighVoltageTower/high_voltage_tower_wired/Materials/mat-10.mat-10 | 高压电塔 | MaterialInstanceConstant | -
/Game/HighVoltageTower/high_voltage_tower_wired/Materials/mat-11.mat-11 | 高压电塔 | MaterialInstanceConstant | -
/Game/HighVoltageTower/high_voltage_tower_wired/Materials/mat-5.mat-5 | 高压电塔 | MaterialInstanceConstant | -
/Game/HighVoltageTower/high_voltage_tower_wired/Materials/mat-7.mat-7 | 高压电塔 | MaterialInstanceConstant | -

# 8. 太阳能板 (solar_panel) - 共 227 个

/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material2.Material2 | 太阳能板 | 267.7 x 421.3 x 39.9 | 原点在顶需下移
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material21.Material21 | 太阳能板 | 41218.6 x 1603.0 x 8932.5 | Z+8100(原点居中)
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material210.Material210 | 太阳能板 | 0.0 x 0.0 x 0.0 | 缩放x100
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material211.Material211 | 太阳能板 | 0.0 x 0.0 x 0.0 | 缩放x100
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material212.Material212 | 太阳能板 | 0.0 x 0.0 x 0.0 | 缩放x100
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material213.Material213 | 太阳能板 | 135.3 x 36.9 x 0.0 | 原点在顶需下移
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material214.Material214 | 太阳能板 | 133.9 x 78.7 x 0.0 | 原点在顶需下移
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material215.Material215 | 太阳能板 | 133.8 x 78.7 x 0.0 | 原点在顶需下移
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material216.Material216 | 太阳能板 | 44.3 x 44.3 x 27.6 | 缩放x100; 原点在顶需下移
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material217.Material217 | 太阳能板 | 0.0 x 0.0 x 0.0 | 缩放x100
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material218.Material218 | 太阳能板 | 40000.6 x 4944.5 x 12152.9 | Z+11893(原点居中)
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material219.Material219 | 太阳能板 | 23065.2 x 1290.1 x 13066.7 | Z+12472(原点居中)
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material22.Material22 | 太阳能板 | 40063.5 x 3193.7 x 7703.9 | 可直接使用
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material220.Material220 | 太阳能板 | 1293.3 x 1158.2 x 570.9 | 原点在顶需下移
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material221.Material221 | 太阳能板 | 91.8 x 437.1 x 200.8 | 原点在顶需下移
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material222.Material222 | 太阳能板 | 142.4 x 332.7 x 112.4 | 原点在顶需下移
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material223.Material223 | 太阳能板 | 744.6 x 1118.1 x 1102.1 | 原点在顶需下移
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material224.Material224 | 太阳能板 | 22367.5 x 4899.0 x 12649.1 | Z+12141(原点居中)
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material225.Material225 | 太阳能板 | 23861.3 x 4948.0 x 12837.6 | Z+12193(原点居中)
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material226.Material226 | 太阳能板 | 22482.3 x 3941.2 x 12197.1 | Z+12037(原点居中)
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material23.Material23 | 太阳能板 | 8152.2 x 0.0 x 7282.7 | 可直接使用
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material24.Material24 | 太阳能板 | 8302.1 x 34.1 x 7478.4 | 可直接使用
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material25.Material25 | 太阳能板 | 30393.8 x 4785.6 x 11932.0 | Z+11737(原点居中)
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material26.Material26 | 太阳能板 | 17947.8 x 2539.8 x 8957.6 | 可直接使用
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material27.Material27 | 太阳能板 | 41658.8 x 3433.2 x 13444.6 | Z+12116(原点居中)
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material28.Material28 | 太阳能板 | 0.0 x 0.0 x 0.0 | 缩放x100
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material29.Material29 | 太阳能板 | 0.0 x 0.0 x 0.0 | 缩放x100
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material3.Material3 | 太阳能板 | 41124.9 x 4628.9 x 12735.2 | Z+11211(原点居中)
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material31.Material31 | 太阳能板 | 21343.2 x 3683.0 x 12039.7 | Z+11220(原点居中)
/Game/Photovoltaic/-photovoltaic_panels/StaticMeshes/Material32.Material32 | 太阳能板 | 31232.0 x 4944.5 x 13031.6 | Z+11922(原点居中)
/Game/Photovoltaic/5f71fce4fa394726bba185ae54e53498/StaticMeshes/Material2.Material2 | 太阳能板 | 92943.4 x 12748.0 x 63358.0 | Z+22356(原点居中)
/Game/Photovoltaic/5f71fce4fa394726bba185ae54e53498/StaticMeshes/Material21.Material21 | 太阳能板 | 88398.4 x 12315.4 x 63129.8 | Z+22229(原点居中)
/Game/Photovoltaic/5f71fce4fa394726bba185ae54e53498/StaticMeshes/Material210.Material210 | 太阳能板 | 108222.8 x 12315.4 x 42972.8 | Z+11269(原点居中)
/Game/Photovoltaic/5f71fce4fa394726bba185ae54e53498/StaticMeshes/Material211.Material211 | 太阳能板 | 0.0 x 0.0 x 0.0 | 缩放x100
/Game/Photovoltaic/5f71fce4fa394726bba185ae54e53498/StaticMeshes/Material212.Material212 | 太阳能板 | 109129.6 x 12730.9 x 48713.8 | Z+16576(原点居中)
/Game/Photovoltaic/5f71fce4fa394726bba185ae54e53498/StaticMeshes/Material213.Material213 | 太阳能板 | 113083.5 x 12730.9 x 48713.8 | Z+16576(原点居中)
/Game/Photovoltaic/5f71fce4fa394726bba185ae54e53498/StaticMeshes/Material214.Material214 | 太阳能板 | 113083.5 x 12730.9 x 48167.3 | Z+16576(原点居中)
/Game/Photovoltaic/5f71fce4fa394726bba185ae54e53498/StaticMeshes/Material215.Material215 | 太阳能板 | 92352.3 x 12315.4 x 41678.8 | Z+11269(原点居中)
/Game/Photovoltaic/5f71fce4fa394726bba185ae54e53498/StaticMeshes/Material216.Material216 | 太阳能板 | 112573.2 x 12613.4 x 63127.6 | Z+22229(原点居中)
/Game/Photovoltaic/5f71fce4fa394726bba185ae54e53498/StaticMeshes/Material217.Material217 | 太阳能板 | 112862.9 x 12675.0 x 63127.6 | Z+22229(原点居中)
/Game/Photovoltaic/5f71fce4fa394726bba185ae54e53498/StaticMeshes/Material218.Material218 | 太阳能板 | 112716.8 x 12643.9 x 63127.6 | Z+22229(原点居中)
/Game/Photovoltaic/5f71fce4fa394726bba185ae54e53498/StaticMeshes/Material219.Material219 | 太阳能板 | 112862.9 x 12705.5 x 63127.6 | Z+22229(原点居中)
/Game/Photovoltaic/5f71fce4fa394726bba185ae54e53498/StaticMeshes/Material22.Material22 | 太阳能板 | 113083.5 x 12733.8 x 63129.8 | Z+22229(原点居中)
/Game/Photovoltaic/5f71fce4fa394726bba185ae54e53498/StaticMeshes/Material220.Material220 | 太阳能板 | 112639.8 x 12721.8 x 63127.6 | Z+22229(原点居中)
/Game/Photovoltaic/5f71fce4fa394726bba185ae54e53498/StaticMeshes/Material221.Material221 | 太阳能板 | 112716.8 x 12721.8 x 63127.6 | Z+22229(原点居中)
/Game/Photovoltaic/5f71fce4fa394726bba185ae54e53498/StaticMeshes/Material222.Material222 | 太阳能板 | 109157.4 x 12326.1 x 55046.8 | Z+16590(原点居中)
/Game/Photovoltaic/5f71fce4fa394726bba185ae54e53498/StaticMeshes/Material223.Material223 | 太阳能板 | 112206.5 x 12643.9 x 63127.6 | Z+22229(原点居中)
